hhid,head_siblings,debt_ratio_winsorized,log_debt_ratio_winsorized,total_debt,total_assets,head_age,head_is_male,head_educ,head_is_married,head_health,has_business,num_houses,log_total_assets
2015010551,,0.0,-6.907755278982137,0.0,5537400.0,76.0,0.0,6.0,1.0,2.0,0.0,1.0,15.527035815071875
2015028343,1.0,0.0,-6.907755278982137,0.0,2474750.0,26.0,0.0,7.0,1.0,1.0,0.0,2.0,14.721650342863192
2013020439,,0.0,-6.907755278982137,0.0,286400.0,63.0,1.0,4.0,1.0,2.0,0.0,1.0,12.565148205682643
2015035932,2.0,0.0,-6.907755278982137,0.0,474000.0,37.0,1.0,6.0,1.0,1.0,1.0,1.0,13.06896471037963
2013003465,,0.0,-6.907755278982137,0.0,321000.0,62.0,0.0,6.0,1.0,3.0,0.0,1.0,12.679199517372098
2015004217,,0.0,-6.907755278982137,0.0,271100.0,48.0,1.0,4.0,1.0,2.0,0.0,1.0,12.510246724155719
2013010831,,0.1401738155312587,-1.9577634135327475,500000.0,3567000.0,55.0,0.0,3.0,1.0,3.0,1.0,3.0,15.08723574468862
2013013439,,0.0,-6.907755278982137,0.0,204500.0,56.0,1.0,4.0,1.0,2.0,1.0,1.0,12.228328144428588
2017000219,,0.0,-6.907755278982137,0.0,107900.0,61.0,1.0,3.0,1.0,3.0,0.0,1.0,11.588969419043872
2013019989,,0.0,-6.907755278982137,0.0,39503.0,70.0,0.0,2.0,1.0,3.0,0.0,1.0,10.58415721158496
2015002481,,0.0,-6.907755278982137,0.0,640200.0,41.0,1.0,3.0,1.0,2.0,1.0,1.0,13.36953746852855
2015004618,,0.0,-6.907755278982137,0.0,134500.0,65.0,1.0,2.0,1.0,3.0,0.0,1.0,11.80932691294063
2017000223,,0.0,-6.907755278982137,0.0,252100.0,53.0,0.0,2.0,1.0,3.0,0.0,1.0,12.437585079848033
201105373,,0.0,-6.907755278982137,0.0,2973000.0,53.0,1.0,3.0,1.0,2.0,1.0,4.0,14.905082438340756
2015030416,,0.0,-6.907755278982137,0.0,30400.0,75.0,0.0,1.0,0.0,1.0,0.0,1.0,10.322230781590136
2015031183,0.0,0.0,-6.907755278982137,0.0,101000.0,24.0,1.0,6.0,0.0,1.0,0.0,0.0,11.522885696764481
2017000227,0.0,0.0,-6.907755278982137,0.0,272800.0,20.0,1.0,7.0,0.0,3.0,0.0,1.0,12.516497870633875
2017000228,1.0,0.0,-6.907755278982137,0.0,679000.0,27.0,0.0,3.0,1.0,2.0,1.0,1.0,13.428377879293798
2013027179,3.0,0.0,-6.907755278982137,0.0,810300.0,33.0,0.0,3.0,1.0,1.0,1.0,1.0,13.605161062558878
2013000962,,0.0,-6.907755278982137,0.0,5127040.0,65.0,0.0,2.0,1.0,2.0,0.0,2.0,15.450039247613129
2013005600,,0.0,-6.907755278982137,0.0,157800.0,65.0,0.0,2.0,1.0,2.0,0.0,1.0,11.969090024509446
2013006626,2.0,0.0,-6.907755278982137,0.0,118400.0,39.0,0.0,3.0,1.0,2.0,0.0,1.0,11.681832447342321
201100933,1.0,0.20502306509482307,-1.5797671499806107,400000.0,1951000.0,37.0,1.0,4.0,1.0,2.0,1.0,2.0,14.48385313216278
2017000234,,0.0,-6.907755278982137,0.0,26000.0,69.0,0.0,5.0,1.0,3.0,0.0,0.0,10.165890277802454
2015008785,,0.0,-6.907755278982137,0.0,56300.0,44.0,0.0,3.0,1.0,4.0,0.0,1.0,10.938467575959383
2017000236,,0.1859888406695483,-1.6767063394721207,3000.0,16130.0,71.0,1.0,3.0,0.0,3.0,0.0,1.0,9.688498165477787
2015023614,0.0,0.19434996876518354,-1.6329626173726313,560000.0,2881400.0,29.0,0.0,7.0,1.0,2.0,1.0,2.0,14.873787192162965
2013018615,,0.0,-6.907755278982137,0.0,162700.0,47.0,0.0,2.0,1.0,4.0,0.0,1.0,11.999669439469741
2017000239,2.0,0.6812652068126505,-0.3823368304333681,280000.0,411000.0,38.0,1.0,6.0,1.0,2.0,0.0,1.0,12.926350926565435
2013015091,,0.0,-6.907755278982137,0.0,42500.0,43.0,0.0,2.0,1.0,3.0,0.0,1.0,10.657282884047461
2013010952,,0.0,-6.907755278982137,0.0,153000.0,52.0,1.0,3.0,1.0,2.0,0.0,1.0,11.938199736300925
2015024568,,0.0,-6.907755278982137,0.0,5007500.0,52.0,1.0,4.0,1.0,2.0,1.0,2.0,15.42644754622254
2017000243,,0.0,-6.907755278982137,0.0,23500.0,78.0,0.0,3.0,0.0,3.0,0.0,1.0,10.064798252418377
2013004448,,0.0,-6.907755278982137,0.0,531040.0,67.0,1.0,6.0,1.0,2.0,0.0,1.0,13.182594510049347
2013012874,,0.0,-6.907755278982137,0.0,1500.0,71.0,1.0,2.0,1.0,3.0,0.0,0.0,7.313886831633462
2013012474,,0.0,-6.907755278982137,0.0,4224000.0,48.0,1.0,3.0,1.0,2.0,0.0,1.0,15.25629334111063
2015027326,,0.0,-6.907755278982137,0.0,564600.0,52.0,1.0,4.0,1.0,3.0,0.0,2.0,13.243874565965385
2013007971,,0.0,-6.907755278982137,0.0,5085020.0,67.0,0.0,6.0,1.0,2.0,0.0,1.0,15.44180971724978
2015012356,,0.12522361359570616,-2.0697002338925965,35000.0,279500.0,63.0,1.0,1.0,1.0,3.0,0.0,1.0,12.540761149388421
2017000250,,0.0,-6.907755278982137,0.0,395000.0,67.0,1.0,2.0,1.0,2.0,0.0,1.0,12.886643575525625
2015022416,,0.0,-6.907755278982137,0.0,2290500.0,49.0,1.0,6.0,0.0,2.0,1.0,1.0,14.644281128894736
2017000252,,0.0,-6.907755278982137,0.0,101370.0,63.0,1.0,2.0,1.0,4.0,0.0,1.0,11.526542333179322
2015017116,,0.0,-6.907755278982137,0.0,273300.0,51.0,0.0,1.0,1.0,2.0,1.0,1.0,12.518329030892268
2015003722,,0.3459154305955232,-1.0586742446018607,25000.0,72272.0,56.0,0.0,4.0,1.0,3.0,0.0,1.0,11.188205894415884
2017000255,,0.0,-6.907755278982137,0.0,529700.0,45.0,1.0,2.0,1.0,2.0,0.0,1.0,13.18006797539189
2015025053,,0.0598336624184766,-2.799611985023539,100000.0,1671300.0,61.0,0.0,4.0,1.0,3.0,0.0,1.0,14.329112923013462
2015030532,,9.999999999988889,2.302685087993268,9000.0,900.0,63.0,1.0,3.0,1.0,2.0,0.0,0.0,6.803505257608338
201103467,,0.0,-6.907755278982137,0.0,515000.0,74.0,0.0,4.0,0.0,5.0,0.0,1.0,13.151924121391561
2013004779,,0.1919385796545087,-1.6453833808584677,20000.0,104200.0,61.0,0.0,2.0,1.0,4.0,0.0,1.0,11.554077005184336
201100690,,0.09840582562487506,-2.308544559140857,5000.0,50810.0,66.0,0.0,1.0,1.0,4.0,0.0,1.0,10.835868145559232
2015024235,,0.0,-6.907755278982137,0.0,5300.0,70.0,0.0,2.0,0.0,4.0,0.0,1.0,8.575650760987806
201108254,6.0,0.0,-6.907755278982137,0.0,148000.0,31.0,1.0,5.0,1.0,3.0,0.0,1.0,11.904974309480183
2015012843,0.0,0.0,-6.907755278982137,0.0,109500.0,24.0,1.0,4.0,0.0,3.0,0.0,1.0,11.603688960617083
2013020469,,0.0,-6.907755278982137,0.0,1900000.0,43.0,0.0,7.0,1.0,2.0,0.0,2.0,14.45736497045232
2017000265,2.0,0.07574036203892939,-2.5673274764401697,5000.0,66015.0,17.0,0.0,4.0,,2.0,0.0,1.0,11.097652415870979
2017000266,2.0,0.0,-6.907755278982137,0.0,461050.0,37.0,0.0,3.0,1.0,2.0,0.0,1.0,13.041263944927087
2015020177,4.0,0.02181976871045162,-3.7801280699873177,10000.0,458300.0,40.0,0.0,3.0,1.0,4.0,1.0,1.0,13.035281452471706
2013020653,,0.0,-6.907755278982137,0.0,97150.0,50.0,0.0,3.0,1.0,4.0,0.0,1.0,11.484021748113392
2013004986,,0.0,-6.907755278982137,0.0,845300.0,71.0,1.0,3.0,1.0,2.0,1.0,2.0,13.647448055928267
201101041,,0.0,-6.907755278982137,0.0,191000.0,51.0,0.0,3.0,1.0,1.0,0.0,1.0,12.160033942617156
2013012357,,0.0,-6.907755278982137,0.0,19500.0,65.0,1.0,2.0,1.0,4.0,0.0,1.0,9.87822102528824
2017000272,,0.0,-6.907755278982137,0.0,202700.0,54.0,1.0,3.0,1.0,3.0,0.0,1.0,12.219487265827034
2017000273,,0.0,-6.907755278982137,0.0,901500.0,59.0,1.0,4.0,1.0,2.0,0.0,1.0,13.711816430887234
2013022797,0.0,0.05148005148005146,-2.947322153400682,120000.0,2331000.0,36.0,0.0,7.0,1.0,2.0,0.0,2.0,14.661808347018232
2015009023,,0.0,-6.907755278982137,0.0,320500.0,52.0,0.0,3.0,1.0,5.0,1.0,1.0,12.677640675462799
2013027766,,0.0,-6.907755278982137,0.0,211825.0,63.0,0.0,1.0,1.0,3.0,0.0,1.0,12.263520461933604
2017000277,2.0,0.18364629723153192,-1.6893131907872432,200000.0,1089050.0,34.0,0.0,3.0,1.0,1.0,0.0,2.0,13.900817232774438
2017000278,,1.4999999999998965,0.4061315526512559,21750.0,14500.0,66.0,0.0,2.0,0.0,4.0,0.0,1.0,9.581972891547895
2015032614,,0.9250693802035067,-0.07680612251685007,100000.0,108100.0,52.0,0.0,1.0,1.0,4.0,0.0,1.0,11.590821254278314
2015030369,1.0,0.04046216787303869,-3.182973885038578,90000.0,2224300.0,28.0,1.0,4.0,1.0,2.0,1.0,1.0,14.614953266921363
2017000281,0.0,0.0,-6.907755278982137,0.0,730000.0,39.0,0.0,5.0,1.0,1.0,0.0,1.0,13.500801182986649
2017000282,1.0,0.0,-6.907755278982137,0.0,31100.0,30.0,1.0,6.0,1.0,3.0,0.0,0.0,10.344995251991222
2013007759,,0.0,-6.907755278982137,0.0,88100.0,81.0,1.0,2.0,1.0,3.0,0.0,1.0,11.386239162597649
2017000284,,0.0,-6.907755278982137,0.0,3681000.0,70.0,0.0,4.0,1.0,2.0,0.0,1.0,15.11869528402643
2015028837,,0.0,-6.907755278982137,0.0,610300.0,71.0,1.0,5.0,1.0,1.0,0.0,1.0,13.321707557069667
2015019405,3.0,0.43956043956043717,-0.8197076362972548,80000.0,182000.0,32.0,1.0,7.0,1.0,1.0,0.0,1.0,12.111767460549332
2017000287,1.0,0.0,-6.907755278982137,0.0,554500.0,24.0,0.0,7.0,0.0,1.0,1.0,1.0,13.225823889197443
2017000288,,0.0,-6.907755278982137,0.0,6407500.0,48.0,0.0,6.0,1.0,2.0,0.0,1.0,15.67297989328746
2015002129,,0.0,-6.907755278982137,0.0,1048000.0,70.0,0.0,4.0,1.0,3.0,0.0,1.0,13.862395098061143
2017000290,,0.0,-6.907755278982137,0.0,545028.0,49.0,1.0,5.0,1.0,2.0,0.0,1.0,13.2085942832389
2015006522,,0.0,-6.907755278982137,0.0,517708.0,62.0,0.0,2.0,1.0,3.0,0.0,1.0,13.15716858732455
2017000292,,0.055248008309300385,-2.8779846463591396,50000.0,905010.0,57.0,0.0,4.0,1.0,2.0,0.0,1.0,13.715702377304329
2013008260,,0.0,-6.907755278982137,0.0,6774500.0,70.0,0.0,4.0,0.0,2.0,0.0,1.0,15.728676268880982
2015033228,,0.0,-6.907755278982137,0.0,26000.0,64.0,0.0,2.0,0.0,4.0,0.0,1.0,10.165890277802454
2015028734,,0.0,-6.907755278982137,0.0,45025.0,58.0,1.0,3.0,1.0,3.0,0.0,1.0,10.71499537968092
2017000296,,0.0,-6.907755278982137,0.0,4224500.0,44.0,0.0,7.0,1.0,3.0,0.0,2.0,15.256411705289413
201104117,,1.1814716883939282,0.16760689893574987,500000.0,423201.0,47.0,1.0,3.0,1.0,3.0,1.0,1.0,12.95560488541298
2013014698,,0.0,-6.907755278982137,0.0,5300.0,59.0,0.0,4.0,1.0,3.0,0.0,1.0,8.575650760987806
2017000299,,0.0,-6.907755278982137,0.0,536800.0,43.0,0.0,3.0,1.0,2.0,0.0,1.0,13.19338272752908
2015021774,,11.15241635687525,2.4117458506950733,100000.0,330.0,55.0,1.0,2.0,1.0,5.0,0.0,0.0,5.802118375377063
2017000301,1.0,0.056866647711117345,-2.8496140929969074,40000.0,703400.0,26.0,0.0,6.0,1.0,2.0,1.0,1.0,13.463682420687201
2017000302,,0.0,-6.907755278982137,0.0,392000.0,41.0,0.0,3.0,1.0,2.0,0.0,2.0,12.879019669789754
201102602,0.0,0.0,-6.907755278982137,0.0,5038000.0,40.0,1.0,6.0,1.0,2.0,0.0,2.0,15.432519934386137
201108103,,0.0,-6.907755278982137,0.0,329400.0,54.0,1.0,3.0,1.0,3.0,0.0,1.0,12.705031132543777
2013006307,4.0,0.0,-6.907755278982137,0.0,207100.0,40.0,0.0,7.0,1.0,3.0,0.0,1.0,12.240961875957243
2013021944,,0.0,-6.907755278982137,0.0,10605.0,70.0,0.0,2.0,0.0,4.0,0.0,1.0,9.269175157697076
201103960,1.0,0.0,-6.907755278982137,0.0,338000.0,22.0,0.0,7.0,0.0,1.0,0.0,1.0,12.73080413304066
2013006239,1.0,0.0,-6.907755278982137,0.0,778000.0,27.0,0.0,6.0,1.0,3.0,1.0,2.0,13.564483088506746
2017000309,,0.0,-6.907755278982137,0.0,3000000.0,68.0,1.0,3.0,0.0,3.0,0.0,1.0,14.914123179965662
2017000310,,0.0,-6.907755278982137,0.0,7500.0,54.0,1.0,2.0,0.0,4.0,0.0,1.0,8.922791623969637
2013027057,,0.0,-6.907755278982137,0.0,372200.0,51.0,0.0,1.0,1.0,3.0,0.0,1.0,12.827189309914244
2017000312,,0.0,-6.907755278982137,0.0,59600.0,70.0,1.0,1.0,0.0,2.0,0.0,1.0,10.995427631436174
201103152,,0.0,-6.907755278982137,0.0,2335300.0,66.0,1.0,3.0,1.0,3.0,0.0,2.0,14.663651348700135
2013017477,,0.0,-6.907755278982137,0.0,308000.0,55.0,0.0,4.0,1.0,3.0,0.0,2.0,12.637858308703688
2015009124,,0.0,-6.907755278982137,0.0,2100.0,64.0,1.0,2.0,1.0,3.0,0.0,1.0,7.650168700845001
2013006146,,0.510204081632601,-0.6709863915363661,5000.0,9800.0,48.0,1.0,3.0,1.0,2.0,0.0,1.0,9.19023970026918
201104910,,0.0,-6.907755278982137,0.0,401000.0,64.0,1.0,4.0,1.0,2.0,0.0,1.0,12.901719200051183
2015009643,,0.0,-6.907755278982137,0.0,14060.0,67.0,0.0,2.0,1.0,4.0,0.0,1.0,9.551160286590816
2017000319,1.0,0.0,-6.907755278982137,0.0,1610500.0,40.0,0.0,4.0,1.0,2.0,0.0,1.0,14.292055868678377
2017000320,0.0,0.2169197396963119,-1.5236284505136637,100000.0,461000.0,26.0,1.0,6.0,1.0,3.0,0.0,1.0,13.04115549117383
2017000321,,0.0,-6.907755278982137,0.0,211000.0,55.0,1.0,4.0,1.0,4.0,0.0,1.0,12.259618151783465
2015032734,,0.0,-6.907755278982137,0.0,410500.0,78.0,1.0,6.0,1.0,3.0,0.0,1.0,12.925133643925246
201101862,,0.0,-6.907755278982137,0.0,424030.0,62.0,0.0,6.0,1.0,3.0,0.0,1.0,12.957561844749002
2013022651,,0.18470631695603976,-1.6835887942066743,250000.0,1353500.0,54.0,1.0,4.0,1.0,2.0,0.0,2.0,14.118205126861488
2017000325,,0.0,-6.907755278982137,0.0,31870.0,64.0,1.0,2.0,1.0,4.0,0.0,1.0,10.369451784390096
201103677,1.0,0.0,-6.907755278982137,0.0,385200.0,39.0,0.0,3.0,1.0,2.0,0.0,1.0,12.861520554956735
2017000327,,0.0,-6.907755278982137,0.0,2622000.0,45.0,1.0,4.0,1.0,4.0,1.0,3.0,14.779448324693963
201100441,,0.0,-6.907755278982137,0.0,7114150.0,59.0,1.0,7.0,1.0,2.0,1.0,2.0,15.777596457017312
2017000329,0.0,0.0,-6.907755278982137,0.0,83500.0,26.0,0.0,3.0,1.0,2.0,0.0,0.0,11.332613886815139
2015008771,,0.0,-6.907755278982137,0.0,524040.0,42.0,1.0,3.0,0.0,3.0,1.0,1.0,13.169325204517065
2015030890,,0.25925925925924964,-1.3460769937943053,7000.0,27000.0,56.0,1.0,3.0,1.0,4.0,0.0,1.0,10.203629181337648
201105804,3.0,0.0,-6.907755278982137,0.0,307000.0,30.0,1.0,3.0,1.0,2.0,0.0,1.0,12.634606283893019
2017000333,,0.0,-6.907755278982137,0.0,11500.0,42.0,0.0,7.0,1.0,2.0,0.0,0.0,9.350189267092581
2017000334,,0.0,-6.907755278982137,0.0,1202750.0,84.0,1.0,3.0,0.0,4.0,0.0,1.0,14.000121990989332
2017000335,,0.2727994582982172,-1.2953593445876814,56000.0,205279.0,75.0,1.0,2.0,0.0,4.0,0.0,1.0,12.232130179849463
2013006687,4.0,0.0,-6.907755278982137,0.0,460500.0,39.0,0.0,2.0,1.0,3.0,0.0,1.0,13.0400703062278
2017000337,,0.0,-6.907755278982137,0.0,116000.0,50.0,0.0,2.0,1.0,1.0,1.0,1.0,11.661354090741
2017000338,,0.0,-6.907755278982137,0.0,402252.0,77.0,0.0,3.0,0.0,1.0,0.0,2.0,12.904836522875296
2013000135,,0.0,-6.907755278982137,0.0,5867810.0,66.0,0.0,4.0,0.0,3.0,0.0,2.0,15.584992209137345
2017000340,1.0,0.0604229607250755,-2.789971560554978,100000.0,1655000.0,21.0,1.0,7.0,0.0,1.0,1.0,3.0,14.319312171022725
2017000341,,0.0,-6.907755278982137,0.0,1063190.0,52.0,0.0,3.0,1.0,4.0,0.0,0.0,13.876785321334058
2013028090,,0.0,-6.907755278982137,0.0,298500.0,42.0,0.0,3.0,1.0,2.0,0.0,1.0,12.606528561892935
2013027913,,0.0,-6.907755278982137,0.0,5750.0,63.0,1.0,2.0,1.0,4.0,0.0,1.0,8.657129031713755
2015006634,,0.0,-6.907755278982137,0.0,6800.0,76.0,1.0,3.0,1.0,4.0,0.0,0.0,8.824824939175638
2013013531,3.0,0.5045992115637312,-0.6820109955578825,384000.0,761000.0,40.0,0.0,2.0,1.0,2.0,0.0,0.0,13.542389950903406
201103672,,0.0,-6.907755278982137,0.0,3423000.0,61.0,1.0,1.0,1.0,4.0,1.0,2.0,15.046028209653675
201107758,,0.28500855025650745,-1.2517335726073866,300000.0,1052600.0,53.0,1.0,3.0,1.0,2.0,1.0,2.0,13.866774801929866
2017000348,,0.0,-6.907755278982137,0.0,300.0,68.0,1.0,1.0,0.0,2.0,0.0,1.0,5.707110264748875
2015024316,,0.0,-6.907755278982137,0.0,208200.0,50.0,0.0,3.0,0.0,4.0,0.0,1.0,12.246259238225438
2015008814,1.0,0.8247422680412202,-0.19147257831399836,40000.0,48500.0,32.0,0.0,2.0,1.0,4.0,0.0,1.0,10.789339695269716
2015027387,,0.08656379375235196,-2.4353876798066034,23000.0,265700.0,49.0,0.0,2.0,1.0,1.0,0.0,1.0,12.490126895384028
2015025038,,0.0,-6.907755278982137,0.0,2032200.0,67.0,1.0,4.0,1.0,2.0,0.0,1.0,14.52463000011135
2017000353,1.0,0.0,-6.907755278982137,0.0,10800.0,30.0,0.0,7.0,0.0,2.0,0.0,0.0,9.287394001418473
2013025894,,0.0,-6.907755278982137,0.0,153800.0,52.0,0.0,3.0,1.0,4.0,0.0,2.0,11.943414837983129
2017000355,,0.0,-6.907755278982137,0.0,96000.0,70.0,0.0,1.0,1.0,3.0,0.0,2.0,11.472113887062386
2017000356,,0.11574074074074041,-2.1477996940086994,40000.0,345600.0,43.0,1.0,4.0,1.0,2.0,0.0,1.0,12.75304020942637
2017000357,,0.0,-6.907755278982137,0.0,238000.0,44.0,1.0,4.0,1.0,2.0,0.0,1.0,12.380030154325457
2013006237,,0.0,-6.907755278982137,0.0,128630.0,60.0,0.0,4.0,1.0,3.0,0.0,1.0,11.764703119278723
201104862,2.0,0.0404846006700201,-3.1824329888006084,40000.0,988030.0,38.0,0.0,7.0,1.0,2.0,0.0,2.0,13.803469352755991
2013020220,,0.0,-6.907755278982137,0.0,353000.0,54.0,1.0,2.0,1.0,2.0,1.0,2.0,12.77422616877261
2017000361,,0.0,-6.907755278982137,0.0,18500.0,63.0,0.0,6.0,1.0,2.0,0.0,1.0,9.825580063659602
2017000362,,0.0,-6.907755278982137,0.0,401.0,62.0,0.0,1.0,1.0,3.0,0.0,0.0,5.996452088619021
2015036159,,0.0,-6.907755278982137,0.0,66000.0,51.0,1.0,2.0,1.0,5.0,0.0,2.0,11.097425172408931
2017000364,,0.0,-6.907755278982137,0.0,15500.0,63.0,1.0,2.0,1.0,2.0,0.0,0.0,9.648659816955295
201107576,,0.0,-6.907755278982137,0.0,335500.0,71.0,1.0,2.0,1.0,2.0,0.0,1.0,12.723380216015363
2017000366,,0.0,-6.907755278982137,0.0,133500.0,46.0,0.0,4.0,1.0,2.0,1.0,1.0,11.80186424743109
2013003736,,0.41695621959693946,-0.8723785897491327,60000.0,143900.0,57.0,1.0,4.0,0.0,1.0,1.0,1.0,11.87688084212164
2015021781,,0.0,-6.907755278982137,0.0,18000.0,75.0,1.0,5.0,1.0,3.0,0.0,1.0,9.798182590890704
2017000369,,3.3333333333327775,1.2042727593347673,20000.0,6000.0,60.0,1.0,3.0,1.0,4.0,0.0,1.0,8.699681400989514
2017000370,,0.5753464064822335,-0.5510463989120727,120000.0,208570.0,41.0,1.0,2.0,1.0,2.0,0.0,1.0,12.248034789832575
2015005883,,0.0,-6.907755278982137,0.0,1065100.0,53.0,1.0,3.0,1.0,2.0,0.0,1.0,13.878580188309796
2015006236,1.0,1.5697674418604615,0.4515643163999952,675000.0,430000.0,40.0,0.0,5.0,1.0,2.0,1.0,1.0,12.971542813248437
2015004594,,0.23875845602865053,-1.4281232956480736,120000.0,502600.0,52.0,0.0,2.0,1.0,4.0,0.0,1.0,13.12755189374345
2015003279,2.0,0.04566210045662099,-3.0648229971864294,150000.0,3285000.0,32.0,0.0,3.0,1.0,1.0,1.0,1.0,15.004877514314805
2013018673,,0.0,-6.907755278982137,0.0,775000.0,63.0,0.0,2.0,1.0,4.0,0.0,2.0,13.560619598657233
2017000376,1.0,0.0,-6.907755278982137,0.0,8000.0,28.0,0.0,4.0,0.0,1.0,0.0,0.0,8.987321812850125
2017000377,,0.0,-6.907755278982137,0.0,2033100.0,45.0,1.0,5.0,0.0,2.0,0.0,1.0,14.525072771651915
2017000378,,0.0,-6.907755278982137,0.0,145500.0,54.0,1.0,2.0,1.0,2.0,0.0,1.0,11.8879382384223
2017000379,,0.192554557124518,-1.6421958572885227,60000.0,311600.0,61.0,0.0,2.0,1.0,2.0,0.0,2.0,12.6494788022162
2017000380,0.0,0.0401606425702808,-3.1902727566152898,5000.0,124500.0,20.0,1.0,6.0,0.0,3.0,1.0,1.0,11.732069026983156
201103245,,0.0,-6.907755278982137,0.0,5620300.0,46.0,1.0,4.0,1.0,3.0,0.0,2.0,15.541895779154519
2015028407,2.0,0.6911447084233246,-0.367960229007539,320000.0,463000.0,32.0,1.0,3.0,1.0,1.0,0.0,1.0,13.045484492893253
201106121,,0.033996260411354694,-3.3525140685909647,20000.0,588300.0,49.0,1.0,4.0,1.0,1.0,1.0,1.0,13.284994000664124
2015025910,,0.0,-6.907755278982137,0.0,4385000.0,52.0,0.0,6.0,1.0,3.0,0.0,1.0,15.293700411838566
2013024935,3.0,0.2665482007996422,-1.3184555389731225,30000.0,112550.0,39.0,1.0,3.0,1.0,3.0,0.0,1.0,11.631161731235434
201104970,,0.0,-6.907755278982137,0.0,25.0,81.0,1.0,1.0,1.0,4.0,0.0,1.0,3.258096538021482
2013007354,,0.7416563658837154,-0.2975218366942586,6000.0,8090.0,62.0,0.0,1.0,1.0,4.0,0.0,1.0,8.99850761180784
201101145,2.0,0.6805807622504522,-0.3833405282631577,300000.0,440800.0,36.0,0.0,5.0,1.0,3.0,1.0,1.0,12.996348805420809
2015010507,,0.0,-6.907755278982137,0.0,252000.0,84.0,0.0,3.0,1.0,2.0,0.0,0.0,12.437188334739655
2017000390,,0.0,-6.907755278982137,0.0,190030.0,44.0,0.0,2.0,1.0,3.0,0.0,1.0,12.154942495728559
201101971,,0.0,-6.907755278982137,0.0,1483400.0,47.0,1.0,6.0,0.0,4.0,0.0,3.0,14.209847982411373
2013003511,,0.0,-6.907755278982137,0.0,9500.0,76.0,0.0,3.0,0.0,4.0,0.0,0.0,9.15915233520675
2013022508,1.0,0.0,-6.907755278982137,0.0,265100.0,37.0,1.0,3.0,1.0,1.0,0.0,1.0,12.48786616443145
2013021721,,0.0,-6.907755278982137,0.0,519502.0,65.0,1.0,3.0,1.0,3.0,0.0,1.0,13.160627864288191
2015009452,,0.0,-6.907755278982137,0.0,160510.0,52.0,1.0,3.0,1.0,4.0,0.0,1.0,11.98611775502928
2013001418,,0.0,-6.907755278982137,0.0,3088000.0,75.0,1.0,4.0,1.0,3.0,0.0,1.0,14.943034513960948
2017000397,,0.01100802012895109,-4.422180508357321,35000.0,3179500.0,57.0,0.0,4.0,0.0,2.0,0.0,1.0,14.972234824204412
2017000398,2.0,0.0,-6.907755278982137,0.0,180100.0,30.0,0.0,3.0,1.0,1.0,0.0,1.0,12.101273083619482
201107438,2.0,3.296703296702934,1.19322625547632,30000.0,9100.0,25.0,0.0,2.0,1.0,3.0,0.0,1.0,9.116139576577355
201107065,,0.0,-6.907755278982137,0.0,301730.0,58.0,1.0,2.0,1.0,4.0,0.0,1.0,12.617291170945851
2013027331,6.0,0.0,-6.907755278982137,0.0,852000.0,40.0,0.0,1.0,1.0,4.0,0.0,1.0,13.655342979519684
2017000402,,0.0,-6.907755278982137,0.0,161500.0,69.0,0.0,3.0,1.0,3.0,0.0,0.0,11.992266613576142
2013006083,,0.0,-6.907755278982137,0.0,212100.0,60.0,0.0,4.0,1.0,3.0,0.0,1.0,12.26481785529885
2013003281,,0.0,-6.907755278982137,0.0,45300.0,49.0,0.0,2.0,0.0,3.0,0.0,1.0,10.721084386282662
2015000911,,0.0,-6.907755278982137,0.0,1900.0,49.0,0.0,2.0,1.0,3.0,0.0,1.0,7.550135342488429
2017000406,1.0,0.0,-6.907755278982137,0.0,24000.0,16.0,0.0,3.0,,1.0,1.0,1.0,10.085850775128717
2015029318,6.0,0.04886391399951124,-2.9984577041780365,20000.0,409300.0,33.0,1.0,2.0,1.0,2.0,1.0,1.0,12.92220610567321
2017000408,1.0,0.0,-6.907755278982137,0.0,116000.0,35.0,0.0,4.0,1.0,2.0,1.0,1.0,11.661354090741
2013024210,,0.07568876778686015,-2.5680000247896593,20000.0,264240.0,53.0,1.0,3.0,1.0,4.0,0.0,1.0,12.4846168444959
2013026751,,0.03663003663003658,-3.2799527009508345,30000.0,819000.0,48.0,0.0,5.0,1.0,2.0,0.0,1.0,13.615840583835682
2017000411,,0.0,-6.907755278982137,0.0,779000.0,67.0,1.0,2.0,1.0,4.0,0.0,1.0,13.565767608549109
2013024540,,0.0,-6.907755278982137,0.0,1900.0,70.0,0.0,2.0,0.0,4.0,0.0,0.0,7.550135342488429
2013027277,,1.015873015873003,0.016732247788772678,80000.0,78750.0,55.0,1.0,3.0,1.0,2.0,1.0,1.0,11.274046255019954
2015034763,,0.0,-6.907755278982137,0.0,720000.0,80.0,0.0,5.0,1.0,3.0,0.0,2.0,13.487007879880162
2017000415,2.0,0.0,-6.907755278982137,0.0,21500.0,31.0,1.0,3.0,1.0,3.0,0.0,0.0,9.975854724662028
2015024232,,0.0,-6.907755278982137,0.0,580000.0,47.0,1.0,3.0,1.0,2.0,0.0,1.0,13.270785106659046
2017000417,2.0,0.0,-6.907755278982137,0.0,960100.0,19.0,0.0,4.0,0.0,1.0,1.0,2.0,13.774793766243343
2017000418,,0.0,-6.907755278982137,0.0,611550.0,61.0,1.0,4.0,0.0,2.0,0.0,1.0,13.323753632103445
2017000419,,0.0,-6.907755278982137,0.0,0.0,94.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0
